1.0,1.0,1.0,1.0,1.0,1.0
-3.0343938031144724,-2.9866950658750624,-3.050027287464525,-2.9866950658750624,5.808713328195945,-2.9899503743749998
-1.3115319988373115,-1.1926731945885554,-1.1800799590183284,-1.1926731945885554,11.686329390623992,-1.999950125
-2.38534380899829,-2.290592142932495,-2.357763537173528,-2.290592142932495,7.167066661271687,-2.9899503743749998
-5.535407654349875,-5.8667294172041675,-5.841881064378202,-5.8667294172041675,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
-5.845328984079487,-5.8667294172041675,-5.689336119524779,-5.8667294172041675,-5.930349991293656,-5.930349991293656
-3.9425119077306094,-5.065565397715986,-5.018902527297071,-5.065565397715986,-5.930349991293656,-5.930349991293656
0.7405454249827959,-3.407795576512411,-3.394814228183983,-3.407795576512411,-3.9750006225031247,-3.9750006225031247
-2.691298023177452,-5.435211275542329,-5.467690211177179,-5.435211275542329,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
-1.7127501128524891,-4.532247288927356,-4.572575323344267,-4.532247288927356,-4.955125619390609,-4.955125619390609
-4.686435242475847,-5.435211275542329,-5.402149629245522,-5.435211275542329,-5.930349991293656,-5.930349991293656
-2.454918397852511,-4.915093454928901,-4.878534077325661,-4.915093454928901,-4.955125619390609,-4.955125619390609
-4.255837166511497,-5.362021382454603,-5.375976318894859,-5.362021382454603,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
0.895,0.895,0.895,0.895,-0.0050000000000001155,20.94999999999998
7.167066661285431,-2.290592142932495,-2.282507778694465,-2.290592142932495,-2.9899503743749998,-2.3639690179463795
13.354030937499896,-0.5210516548151143,-0.5515569834651479,-0.5210516548151143,-1.004975,-0.5994488971552928
8.596912275037738,-1.566008023584796,-1.540655394560039,-1.566008023584796,-1.999950125,-1.6510897688238668
1.0,1.0,1.0,1.0,1.0,1.0
-3.5673481101776954,-3.490756598629849,-3.490756598629849,0.8179784783986339,-3.9750006225031247,-3.9750006225031247
-1.7256650994482001,-1.7498870935495376,-1.7498870935495376,10.102012920984007,-1.999950125,-1.999950125
-2.844388303376595,-2.815277458523838,-2.815277458523838,4.1518104403108085,-2.9899503743749998,-2.9899503743749998
-3.604327676318391,-5.652592567853451,-5.652592567853451,-5.68550264292423,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
-3.824911743497855,-5.652592567853451,-5.652592567853451,-5.666377189018515,-5.930349991293656,-5.930349991293656
-2.505140576732144,-4.763105431609204,-4.763105431609204,-4.840529250309322,-4.955125619390609,-4.955125619390609
-0.7079089827828858,-3.407795576512411,-3.407795576512411,-3.3715842795097153,-3.9750006225031247,-3.9750006225031247
-3.7016590254190427,-5.508035219164618,-5.508035219164618,-5.499167945151122,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
-1.8732442411545682,-4.6865381222203055,-4.6865381222203055,-4.716214281582541,-4.955125619390609,-4.955125619390609
-2.6054045752618307,-5.2884637009594,-5.2884637009594,-5.316991989257838,-5.930349991293656,-5.930349991293656
-3.3909117506550714,-4.763105431609204,-4.763105431609204,-4.767001209018732,-4.955125619390609,-4.955125619390609
