1.1761826488586025,1.0998824369923252,1.0961400272871265,1.0870604683391758
0.9804434177256424,1.1137552391905792,0.9963216780254979,0.9973748670104132
1.119615398895108,1.0228045762616003,1.0257860785574033,1.0209392038114657
1.0015018081427065,0.9752196508446505,0.9757048637924879,0.9755835005858077
1.219395179231333,1.1172438208026623,1.1115530601905819,1.0978194086428137
1.0,1.0,1.0,1.0
1.1577384245827098,1.0285456457550013,1.0347724030585372,1.0131008711165517
1.0,1.0,1.0,1.0
1.1411719523122292,1.1267549610060488,1.1478578099525714,1.2905952905153324
1.265174203785422,1.4310558473291308,1.2363082516354866,1.2316021600977034
1.4890537176963128,1.1814597743140716,1.1610620112508265,1.235623983027599
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.3925747828202726,1.3418123934381692,1.5585282753565113,1.293341196182216
1.5591719831118915,1.7682770887543016,1.5493835392773823,1.4875852328059587
1.0,1.0,1.0,1.0
